transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag
167,349,2026-01-04 05:32:26.224208,1137.6,USD,Poland,withdrawal,Morgan LLC,James Hall,Easy oil test box ball heavy.,mobile,30,2016.5443333333335,0
168,47,2025-11-22 05:03:26.224208,2592.56,USD,Lithuania,payment,Keith Group,Natalie Sanchez,Southern focus much.,branch,35,2575.058285714286,0
169,877,2025-12-23 08:40:26.224208,3927.08,USD,Kazakhstan,payment,"Walker, Wood and Parker",Audrey Hunt,Measure study capital what above lay.,mobile,25,2120.578,0
170,357,2026-02-14 02:51:26.224208,441.8,USD,Germany,payment,Stevens Group,Christina Smith,Person reveal find yard line.,branch,23,2800.5765217391304,0
171,144,2026-02-14 05:30:26.224208,13834.94,USD,Germany,withdrawal,Ellis-Hardin,Lindsay Miller,Life poor sister speak.,online,34,2353.328235294118,1
172,389,2025-10-28 08:38:26.224208,922.39,USD,Belarus,withdrawal,Taylor PLC,Douglas Colon,Hair building less explain exactly those.,mobile,20,1890.89,0
173,771,2025-11-19 00:26:26.224208,4352.28,USD,UAE,transfer,"Lopez, Hayden and Turner",Jared Davis,Data push study leader fall stuff.,mobile,33,2465.5478787878787,0
174,123,2025-10-19 01:10:26.224208,2916.59,USD,UK,transfer,Kelley-Maldonado,Dan Glover,Represent right sense institution somebody evening.,online,39,1888.2310256410256,0
175,705,2026-02-01 10:00:26.224208,5103.29,USD,Poland,transfer,Kelly-Wang,Brooke Edwards,Hospital possible know.,mobile,26,2650.131538461538,0
176,852,2026-02-18 14:37:26.224208,1093.56,USD,Lithuania,transfer,"White, Williams and White",Lisa Phillips,Art green notice.,online,22,2065.2436363636366,0
177,152,2025-10-29 21:43:26.224208,972.0,USD,Poland,withdrawal,"Castro, Jackson and Frank",Martin Smith,Watch after model left.,branch,35,2298.056857142857,0
178,772,2025-12-28 11:34:26.224208,202.87,USD,Lithuania,payment,Bentley-Castillo,Melody Simpson,Begin sit international.,mobile,39,4375.380256410256,0
179,89,2025-10-04 16:00:26.224208,1180.64,USD,UK,payment,Lynch-Bailey,Lisa Hampton,Both own marriage cold environmental.,branch,30,2268.203666666667,0
180,993,2026-03-03 07:53:26.224208,69.43,USD,Turkey,payment,Tran-Flynn,Joseph Mendez,Mission writer foreign too.,mobile,25,3031.002,0
181,104,2026-03-15 12:10:26.224208,3922.56,USD,Poland,withdrawal,Hodges-Peterson,Julian Arnold,Compare affect already daughter body inside.,branch,30,2456.3933333333334,0
182,790,2026-01-16 06:46:26.224208,76.45,USD,Germany,withdrawal,Sanders Ltd,Brett Pittman DDS,With bad five that drive.,mobile,28,4010.464285714286,0
183,117,2026-01-06 22:15:26.224208,1198.97,USD,Poland,withdrawal,"Skinner, Mcbride and Davis",Shawn Phillips,Learn final budget stand.,online,19,2216.2615789473684,0
184,326,2025-11-10 06:59:26.224208,2663.93,USD,Ukraine,payment,Andrade-Jennings,Mrs. Susan Lawrence,Product itself item development question thought.,mobile,27,4147.708518518518,0
185,535,2026-03-08 22:50:26.224208,659.08,USD,Germany,payment,Conner-Thompson,Duane Dudley,Cut tonight field.,online,18,5704.254444444445,0
186,390,2025-11-29 05:41:26.224208,151.84,USD,Poland,withdrawal,Fitzgerald-Young,Antonio Thomas,How news dark often.,mobile,34,3046.46205882353,0
187,513,2025-11-29 19:03:26.224208,1388.93,USD,Kazakhstan,withdrawal,Wilson-Page,Levi Garcia,Item article fly across.,online,31,3784.3887096774192,0
188,75,2026-03-19 10:32:26.224208,1670.14,USD,Poland,withdrawal,Butler-Anderson,Roy Harmon,Book paper suddenly.,branch,46,3598.100217391305,0
189,261,2025-10-30 14:28:26.224208,1767.16,USD,Ukraine,transfer,Smith-West,Cathy Ward,Fact test could detail.,online,41,4002.8834146341464,0
190,417,2026-01-20 20:34:26.224208,5430.69,USD,Germany,payment,"Chavez, Carroll and Li",Paula Hodge,Else response front foreign process.,branch,22,7901.282272727272,0
191,159,2025-10-23 13:36:26.224208,4755.82,USD,Belarus,transfer,Rice-Thompson,Mrs. Leslie Moore DDS,Last me wind.,mobile,41,1628.76,0
192,642,2025-10-27 00:03:26.224208,13865.04,USD,UAE,payment,"Patterson, Luna and Burton",Dr. Ryan Barnes,Police each only.,online,31,2179.7790322580645,1
193,476,2026-02-01 06:13:26.224208,270.6,USD,Kazakhstan,transfer,"Conrad, Sharp and Gray",Angela Lopez,Might Congress think body.,branch,29,1938.1313793103448,0
194,410,2025-11-19 09:25:26.224208,1768.03,USD,Germany,payment,"Gonzalez, Brady and Hamilton",Jeffrey Vincent,Movie young win account apply man.,online,27,1601.2592592592594,0
195,77,2026-02-14 22:17:26.224208,99.72,USD,Kazakhstan,withdrawal,Cox-Murphy,Dawn Gomez,Certainly wonder father cover win.,online,27,2932.4551851851847,0
196,153,2026-01-16 08:06:26.224208,963.16,USD,Russia,withdrawal,David-Cantu,John Wright,During audience sing.,online,26,4539.123846153846,0
197,572,2026-02-11 03:07:26.224208,1476.32,USD,Kazakhstan,transfer,Solis-Brown,Edward Blevins,Thought understand pick law partner model.,online,34,2033.3720588235292,0
198,75,2025-10-10 04:41:26.224208,4298.35,USD,USA,withdrawal,Adams Group,Stephanie Barber,Push role time strategy music audience.,mobile,46,3598.100217391305,0
199,516,2025-10-16 16:03:26.224208,143.36,USD,USA,payment,"Bradshaw, West and Davis",Jessica Vance,Project military inside business hour health.,online,24,3150.861666666666,0
200,812,2025-10-23 23:38:26.224208,6780.59,USD,UK,withdrawal,"Flynn, Reese and Beasley",Lisa Miller,Pick yet at attention turn admit.,online,33,3563.9466666666667,0
201,378,2025-11-02 03:49:26.224208,958.41,USD,Czech Republic,payment,"Schneider, Clark and Le",Jessica Eaton,Use wife avoid news position.,branch,29,3929.84,0
202,209,2025-12-29 22:24:26.224208,200.95,USD,Lithuania,withdrawal,Jones Inc,Stephen Anderson,Heavy day fall care peace list.,online,32,2525.5925,0
203,882,2025-10-16 11:00:26.224208,1716.02,USD,Belarus,withdrawal,Wolfe Ltd,Mark Molina,Attention ok and along.,online,29,2828.1579310344828,0
204,414,2026-03-06 19:38:26.224208,1471.8,USD,Kazakhstan,transfer,"Bullock, Miller and Myers",James Allen,Nature necessary view religious.,mobile,27,3299.6192592592593,0
205,434,2025-09-23 03:52:26.224208,7400.85,USD,Russia,withdrawal,Garcia LLC,Arthur White,Suddenly information hour sing around.,branch,29,2185.098275862069,0
206,489,2026-01-14 14:50:26.224208,1037.65,USD,Czech Republic,payment,Estes PLC,Karen Mendez,Talk picture know no.,mobile,32,2961.1696875,0
207,244,2025-12-12 13:24:26.224208,4579.9,USD,UK,withdrawal,Rios-Lloyd,Tyler Glass,System test various wrong alone.,branch,32,3719.7771875,0
208,525,2025-11-23 10:17:26.224208,1023.51,USD,Turkey,withdrawal,"White, Woods and Newton",Benjamin Wallace,Less example condition.,mobile,29,4000.2934482758624,0
209,133,2026-02-21 08:12:26.224208,4464.36,USD,Poland,payment,Hughes Inc,Jerry Bowman,Cultural call rise safe.,online,22,3200.229090909091,0
210,440,2025-10-21 01:02:26.224208,47340.58,USD,Turkey,transfer,Davis-Johnson,Christine Landry,Possible she spend.,online,26,6304.879230769231,1
211,83,2025-11-16 08:03:26.224208,3222.17,USD,UK,transfer,Roberts-Norris,Jennifer Perez,Future carry drug north.,mobile,27,3555.105555555556,0
212,789,2025-11-05 15:19:26.224208,1843.46,USD,Czech Republic,transfer,Stuart Group,Suzanne Roy,Plant all quite raise.,branch,35,2964.2622857142856,0
213,748,2026-02-13 08:27:26.224208,2084.59,USD,USA,payment,Webb LLC,John Rodriguez,Director majority best. gift,mobile,38,1517.1176315789473,0
214,40,2025-10-28 21:36:26.224208,50.38,USD,Kazakhstan,withdrawal,Zavala LLC,Travis Bailey,Information green share today member.,mobile,37,2165.425945945946,0
215,570,2025-11-10 10:56:26.224208,2997.84,USD,Turkey,payment,Mata and Sons,Ronald Reilly,Way rich explain chair early skill above.,branch,40,2072.004,0
216,109,2026-02-23 08:36:26.224208,3681.05,USD,Lithuania,payment,"Morales, Young and Joseph",Richard Payne,Senior have write section many.,mobile,42,4182.144285714286,0
217,969,2025-10-27 21:50:26.224208,141.77,USD,Turkey,transfer,Singh PLC,Lisa Cantrell,Painting education theory top teach wide.,branch,28,3562.414285714286,0
218,723,2026-01-13 00:15:26.224208,2732.48,USD,UK,transfer,"Peterson, Lewis and Yoder",Ann Edwards,Form moment cost.,online,27,2538.69037037037,0
219,989,2026-03-19 12:15:26.224208,1156.21,USD,USA,transfer,"Snow, Carter and Harper",Mark Kelley,Husband could quality push serious south.,mobile,46,3916.3826086956524,0
220,9,2026-02-21 09:32:26.224208,3044.09,USD,Kazakhstan,withdrawal,Lee Group,Lydia Tucker,Hundred let school car center.,online,27,3122.6203703703704,0
221,606,2026-03-18 20:32:26.224208,210.26,USD,Turkey,withdrawal,"Watson, Cole and Williams",Brandi Fleming,Middle water notice church process.,mobile,34,2407.1644117647056,0
222,991,2026-01-23 17:51:26.224208,5240.22,USD,Germany,payment,Cox-Young,Jennifer Green,House pick college.,branch,25,4294.4544,0
223,573,2026-01-22 14:09:26.224208,1987.25,USD,Czech Republic,withdrawal,Harrison-Hernandez,Angela Zimmerman,Century Republican opportunity state environment speak.,mobile,38,1905.9813157894735,0
224,484,2025-11-04 23:04:26.224208,217.74,USD,USA,transfer,"Gray, Gaines and Aguilar",Todd Johnson,Present floor tax official assume big.,branch,34,1655.004411764706,0
225,220,2025-11-26 11:42:26.224208,4284.49,USD,Lithuania,transfer,Irwin Inc,Monique Harris,Beyond response break. cash out,mobile,29,4097.414827586207,0
226,563,2025-12-14 23:28:26.224208,1914.07,USD,Germany,transfer,Rodriguez LLC,Jacob Grant,Mean student me.,branch,33,3459.043939393939,0
227,830,2025-11-14 13:26:26.224208,2083.02,USD,Russia,payment,Pugh-Sanchez,Brittany Barber,Dark old small choose.,online,24,2821.1770833333335,0
228,562,2025-09-27 01:08:26.224208,1997.39,USD,Poland,payment,"Davis, Clark and Hughes",Dylan Walker,The sometimes human agent increase.,online,34,3200.503823529412,0
229,190,2025-09-30 13:51:26.224208,3146.51,USD,Russia,withdrawal,Buchanan-Prince,Amy Glass,Head treatment even course.,online,41,2113.10756097561,0
230,675,2026-02-09 04:38:26.224208,331.21,USD,USA,payment,Greene-Johnson,Daniel Dunn,Not send available eye name.,online,44,1701.5395454545455,0
231,492,2025-12-30 03:06:26.224208,289.95,USD,Ukraine,withdrawal,"Jackson, White and Edwards",Dwayne Velez,Dinner stuff source hospital big own.,online,30,2388.237,0
232,35,2026-02-18 23:01:26.224208,1613.38,USD,Poland,transfer,"Daniels, Mcdonald and Soto",Brittany Mason,Word enough general sort sit.,mobile,29,1310.04,0
233,486,2025-11-29 21:45:26.224208,6280.08,USD,USA,withdrawal,"Vaughan, Stewart and Thomas",Joshua Harper,Usually apply live.,branch,37,2994.575675675676,0
234,616,2025-12-18 04:21:26.224208,2006.21,USD,Lithuania,payment,Ewing-George,Timothy Schneider,Husband at walk white clearly indicate choice.,online,37,1651.5237837837838,0
235,738,2026-02-05 08:53:26.224208,1525.96,USD,UAE,withdrawal,"Freeman, Howard and Mullins",Ryan Deleon,Fly top doctor attack.,mobile,29,2568.381724137931,0
236,488,2025-11-20 03:38:26.224208,8826.05,USD,Poland,transfer,Medina and Sons,Kathy Long DVM,Interesting manage necessary skin.,online,22,3282.5154545454543,0
237,31,2026-01-09 18:07:26.224208,19709.76,USD,Belarus,withdrawal,Boyle-Nichols,Suzanne Gray,Voice American structure write.,mobile,34,2104.042941176471,1
238,637,2026-03-05 17:50:26.224208,5332.6,USD,Kazakhstan,withdrawal,Roberts-Munoz,Timothy Wood,Scientist bag term kid then.,online,28,3302.262142857143,0
239,834,2026-03-13 08:00:26.224208,42196.53,USD,USA,payment,Lewis-Johnson,Tammy White,Operation gas because agree away new.,branch,41,6643.418048780488,1
240,142,2025-09-25 23:27:26.224208,1558.67,USD,Poland,withdrawal,"Duran, Skinner and Castro",Patrick Brown,Scientist green bag some million author.,mobile,26,3742.673076923077,0
241,683,2025-11-19 18:27:26.224208,3513.31,USD,UAE,payment,Smith-Hamilton,Timothy Aguilar,Practice culture lot kid.,online,31,2069.214193548387,0
242,332,2026-03-04 02:43:26.224208,349.58,USD,Kazakhstan,withdrawal,Adkins-Smith,Selena Nicholson,Rather trial four nation.,online,28,4763.575714285714,0
243,771,2025-10-05 09:02:26.224208,766.86,USD,Ukraine,transfer,"Vasquez, Brooks and Smith",Holly Olson,Alone attorney sometimes.,branch,33,2465.5478787878787,0
244,107,2026-01-21 11:55:26.224208,363.17,USD,Germany,withdrawal,"Coleman, Colon and Ward",Lynn Wood,Become north ok Democrat short.,branch,35,2691.4554285714285,0
245,826,2026-03-03 06:55:26.224208,13881.0,USD,Lithuania,payment,"Lucas, Morton and Stevens",Charles Hernandez,Tend official laugh attention region specific. cash out,online,30,5951.336333333334,1
246,907,2025-10-29 14:37:26.224208,1397.87,USD,Ukraine,transfer,Hudson Group,Rickey Olson,Box enough field professor attorney during.,mobile,26,2559.8926923076924,0
247,128,2025-11-05 00:36:26.224208,6135.07,USD,Belarus,withdrawal,Rodriguez Ltd,Jimmy Smith,Key blood well she.,branch,28,1898.3178571428573,0
248,205,2026-01-11 12:06:26.224208,2969.9,USD,Belarus,withdrawal,Jones-Rasmussen,Angela Francis,Me language hour.,online,34,2342.463823529412,0
249,974,2025-10-26 05:44:26.224208,74.09,USD,Poland,withdrawal,"Powell, Page and Thompson",Connie Wang,Look page certainly.,branch,23,1948.6673913043478,0
250,224,2025-12-11 10:19:26.224208,3147.97,USD,Ukraine,payment,"Caldwell, Browning and Barry",Richard Santiago,Along raise its indeed around approach.,online,29,2659.955172413793,0
251,439,2025-11-12 18:19:26.224208,875.25,USD,USA,withdrawal,"Butler, Cruz and Clark",Christina Edwards,Almost short back responsibility serve deep.,mobile,29,2192.9379310344825,0
253,427,2026-03-10 05:21:26.224208,146.7,USD,Turkey,payment,Brown PLC,Gina Adams,Pass Mr often behavior.,online,33,5386.211515151515,0
254,922,2025-12-14 18:31:26.224208,1947.83,USD,Czech Republic,payment,Ayala and Sons,Kimberly Lee,Allow fire professor.,mobile,26,2177.098461538462,0
255,313,2026-02-18 15:37:26.224208,2939.34,USD,Czech Republic,withdrawal,Smith Inc,Maurice Butler,Treat field matter start at traditional.,online,33,3298.953636363636,0
256,433,2025-10-31 01:54:26.224208,2675.15,USD,Czech Republic,payment,White-Alvarado,Amanda Weber,Easy radio fast heart.,mobile,27,2696.127037037037,0
257,836,2025-10-19 23:43:26.224208,2118.29,USD,Lithuania,transfer,Miller-Cook,Raymond Sims,Form everybody wear operation organization.,online,31,5131.147741935484,0
258,322,2026-01-27 06:41:26.224208,2801.43,USD,Poland,withdrawal,Wright Inc,Hannah Brooks,Reflect with traditional today whose.,online,29,2222.09,0
259,993,2026-01-11 00:47:26.224208,2358.91,USD,Turkey,payment,Weiss and Sons,Lori Long,Difficult explain effect.,branch,25,3031.002,0
260,360,2026-03-14 19:19:26.224208,3614.84,USD,UAE,withdrawal,Lee-Vargas,Heidi Smith,Night difference herself work term.,online,34,3531.5920588235294,0
261,850,2026-03-06 15:17:26.224208,4559.97,USD,Kazakhstan,transfer,Cunningham-Perkins,Carlos Curtis,Take cell feeling despite industry lead.,online,28,5875.55,0
262,435,2025-10-07 23:16:26.224208,3267.95,USD,Germany,transfer,Robinson-Cox,Samantha Lee,Particular answer week operation thing soldier.,online,29,2634.131034482759,0
263,53,2026-03-15 00:02:26.224208,185.43,USD,Ukraine,payment,"Harrison, Walker and Barnes",Richard Porter,Ground goal writer learn listen his.,mobile,23,1839.0417391304347,0
264,215,2026-03-14 11:33:26.224208,1006.29,USD,Turkey,transfer,Jones PLC,Connor Jenkins,Guy present world. ÐºÑÐ¸Ð¿ÑÐ°,online,28,2809.1814285714286,0
265,904,2026-01-20 16:41:26.224208,600.99,USD,Turkey,withdrawal,Evans-Quinn,Darlene Mckay,Determine all grow agree career.,branch,32,3444.6009375,0
266,680,2025-12-19 16:41:26.224208,3223.3,USD,Kazakhstan,transfer,Cummings and Sons,Michael Rodgers,Strategy allow drug million hand idea.,branch,30,4238.5019999999995,0
267,406,2025-10-27 23:08:26.224208,47021.77,USD,Czech Republic,withdrawal,Riley LLC,Joseph Wade,Office low all outside.,online,33,3471.1651515151516,1
268,608,2026-03-11 17:09:26.224208,237.3,USD,Germany,transfer,Jones Inc,Alyssa Carter,Social response they available. Ð¾Ð±Ð¼ÐµÐ½,mobile,34,2554.8685294117645,0
269,700,2026-02-17 00:56:26.224208,1249.27,USD,Belarus,withdrawal,Reeves-Evans,Christina Wiley,Party speech hospital owner produce enjoy.,branch,24,2429.522916666667,0
270,472,2026-02-25 03:47:26.224208,523.94,USD,Czech Republic,payment,Mendoza Ltd,Tanner Turner,Really employee tough condition.,branch,32,2132.17125,0
271,911,2026-01-24 17:54:26.224208,1614.87,USD,USA,payment,Palmer-Baird,Emily Ayala,Ready serious enter above plant.,branch,52,2519.5267307692307,0
272,229,2025-12-03 02:56:26.224208,9334.32,USD,Lithuania,transfer,Mitchell-Gonzalez,Caroline Turner,Positive including various.,mobile,37,3415.7094594594596,0
273,936,2025-11-23 02:28:26.224208,755.36,USD,UAE,withdrawal,Orr-Scott,William Nichols,Evidence relationship keep choose moment.,branch,29,2580.119310344827,0
274,989,2025-10-31 14:15:26.224208,476.09,USD,Kazakhstan,transfer,"Buck, Scott and Sutton",Jeremy Davis,From together simply.,mobile,46,3916.3826086956524,0
275,925,2026-03-20 00:07:26.224208,6959.26,USD,UAE,withdrawal,Warren PLC,Jill Wilson,Investment specific what pull room.,online,34,2789.980882352941,0
276,94,2026-02-01 23:20:26.224208,99464.04,USD,Turkey,withdrawal,Gomez-Allen,Dr. Mark Durham,Sound career issue eat.,mobile,30,5306.293000000001,1
277,542,2026-01-25 14:45:26.224208,7545.44,USD,Ukraine,payment,Wood-Andersen,Calvin Reilly,Kid another might military.,online,29,2445.116896551724,0
278,987,2025-10-07 05:16:26.224208,326.55,USD,Poland,payment,Quinn-Herrera,Miss Cindy Obrien DDS,Large expect father without.,mobile,21,5498.825714285714,0
279,624,2026-01-16 02:22:26.224208,2275.38,USD,Lithuania,withdrawal,Dennis-Reyes,Jason Boyle,Look year TV head.,branch,29,3760.636896551724,0
281,540,2026-03-12 05:14:26.224208,739.36,USD,UAE,withdrawal,Thompson PLC,Peter Day,Forward table participant. gift,online,31,2104.4032258064517,0
282,238,2026-02-21 04:30:26.224208,1066.33,USD,USA,transfer,"Cain, Smith and Nixon",William Foster,Face find five city.,branch,26,1609.6592307692308,0
283,840,2025-11-15 00:59:26.224208,910.38,USD,Belarus,transfer,"Hall, Robinson and Henry",Sean Kramer,East doctor activity find mother deep.,branch,39,2095.9866666666667,0
284,882,2026-02-21 23:35:26.224208,1637.33,USD,Ukraine,withdrawal,Richardson-Baker,Kimberly Pace,Partner unit dream most.,branch,29,2828.1579310344828,0
285,357,2025-12-14 12:34:26.224208,1392.08,USD,USA,withdrawal,Mcdaniel-Maldonado,Sheryl Terry,Could in result.,online,23,2800.5765217391304,0
286,208,2025-11-24 11:47:26.224208,1184.63,USD,Turkey,payment,"Martin, Gonzalez and Brown",Wayne Sanchez,Citizen alone day rich nor begin. ÐºÑÐ¸Ð¿ÑÐ°,branch,28,2035.9967857142856,0
287,890,2025-12-02 21:12:26.224208,62372.57,USD,Germany,withdrawal,"Duncan, Moore and Cordova",Hannah English MD,People care including town oil.,branch,34,3572.279117647059,1
288,387,2026-02-08 08:03:26.224208,3508.98,USD,UK,transfer,"Russell, Wright and Holt",Bradley Williams,Case on yes.,online,36,3088.179444444444,0
